SUBSCRIPTION_ID,RELATIONSHIP_STRENGTH,SENTIMENT,NPS_SCORE,IS_DELINQUENT,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,PARTNERSHIP,BILLING_CITY,BUSINESS_TYPE,CUISINE,PAYMENT_PLAN,CHURN_DATE
sub_ACJWgEJElGyo2B,Neutral,,,FALSE,1,1068,US Foods,Delray Beach,Restaurant,Asian Fusion,Monthly,
sub_DlK8JeVFussqZI,Neutral,,,FALSE,1,1908,US Foods,Beachwood,Restaurant,American,Monthly,
sub_FakuvxX6wjg6zx,,neutral,,FALSE,1,,US Foods,South Glens Falls,Restaurant,Pizza,Monthly,
sub_AjyFpBRBz6cWzg,Neutral,neutral,9,FALSE,1,1428,,San Carlos,Restaurant,Mexican,Monthly,
sub_F4Yjm7ttZ0JldS,Neutral,,,FALSE,1,1188,US Foods,Lake Geneva,Restaurant,American (Traditional),Monthly,
sub_EOfhtUHgRyqhCe,Neutral,,,FALSE,1,2090,,New York,Restaurant,Mexican,,
sub_D5O0O8iYCvZL6X,Neutral,positive,,FALSE,1,1428,,Brooklyn,Bar,Bar - Traditional,Monthly,
sub_9R1mYqn63SsxDe,Neutral,neutral,,FALSE,1,1188,US Foods,Peoria,Catering,Other,Monthly,
sub_C8tr1tSqfBfPEc,Neutral,,,FALSE,2,1908,US Foods,Greensburg,Restaurant,Pizza,Monthly,
sub_CCk5pBZkKpvV5t,Neutral,neutral,,FALSE,5,1908,US Foods,Las Vegas,Restaurant,Asian Fusion,Monthly,
sub_DwC0gkz34O4uBt,Good,,10,FALSE,1,2496,US Foods,New Bern,Bar,American (Traditional),Monthly,
sub_B04eJxuemwWkmK,Neutral,,,FALSE,1,1908,US Foods,Burlington,Restaurant,American (Traditional),Monthly,
sub_Cu2LqQlxdIUFta,Neutral,,,FALSE,1,1188,US Foods,Wake Forest,Restaurant,Italian,Monthly,
sub_ATS7tCIyjnxjJV,Neutral,,,FALSE,1,1089,NYC Hospitality Alliance,New York,Restaurant,Southern / Creole,Monthly,
sub_CsXey8ImikMjZy,Neutral,,,FALSE,1,468,US Foods,Summerville,Deli,American (Traditional),Monthly,
sub_BVUvaSc5NOc7wP,Neutral,,,FALSE,1,468,US Foods,McMinnville,Restaurant,Breakfast / Brunch,Monthly,
sub_BxHI6IizI9R9YD,Neutral,,,FALSE,1,1908,US Foods,Lincoln,Restaurant,American (Traditional),Monthly,
sub_ECEHCe3KKrX8av,Neutral,neutral,,FALSE,1,1428,,Mount Vernon,Restaurant,"[""""Subs""""]",Monthly,
sub_DoMwXBfW45dZVB,Neutral,,,FALSE,1,2388,,Wildwood Crest,Restaurant,Seafood,Monthly,
sub_EwmniVtvgDJOhb,Neutral,,,FALSE,1,1188,US Foods,Wareham,Restaurant,Pizza,Monthly,
sub_FRUGY8SnjS1I4Y,,,,FALSE,1,2388,,Washington DC,Restaurant,American (Traditional),Monthly,
sub_DGXGl9qgZhGgOY,Neutral,,,FALSE,1,1188,US Foods,Fargo,Restaurant,Bar - Traditional,Monthly,
sub_Bwrl4v5y5OPL0w,Neutral,,,FALSE,1,948,US Foods,McKees Rocks,Restaurant,Deli / Sandwiches,Monthly,
sub_BynkHCxNGYvMOQ,Neutral,,,FALSE,1,468,US Foods,Pocatello,Restaurant,American (Traditional),Monthly,
sub_8xnc2otkUKc3TP,Neutral,,,FALSE,1,468,US Foods,Franklin,Restaurant,American (Traditional),Monthly,
sub_CPRQEALGnhJ8Yn,Neutral,,,FALSE,1,468,US Foods,Greenville,Restaurant,Southern / Creole,Monthly,
sub_EWW0srSutHHFaX,Neutral,,,FALSE,1,468,US Foods,Richmond,Restaurant,Mexican,Monthly,
sub_BzwQGjN916jcDA,Neutral,positive,,FALSE,2,2388,,Marietta,Restaurant,Barbecue,Monthly,
sub_Ai5DIxKwBKyCw4,Good,,,FALSE,1,1908,US Foods,Crete,Restaurant,Barbecue,Monthly,
sub_Dq8hbXMSV1w3rc,Neutral,,,FALSE,1,1188,US Foods,Greer,Hotel Group,Other,Monthly,
sub_AdeceZ2pyUlKFr,Neutral,,,FALSE,1,948,US Foods,Hyannis,Restaurant,Sandwiches,Monthly,
sub_EcRMp7no9FT6ay,Neutral,,8,FALSE,1,4056,,Cleveland,Restaurant,American (New),Monthly,
sub_DnDwRyQCb4LbHd,Neutral,,,FALSE,1,1908,US Foods,Old Saybrook,Restaurant,Breakfast/Brunch,Monthly,
sub_CzMehJpYXSWVOP,Neutral,,8,FALSE,1,1188,US Foods,Gilbert,Bar,Bar - Traditional,Monthly,
sub_E8FQolylMMhrdc,Good,,,FALSE,1,1908,US Foods,Puyallup,Restaurant,American (New),Monthly,
sub_BJdRKyjZDifLWM,Neutral,neutral,,FALSE,1,2388,,Williamsville,Restaurant,Seafood,Monthly,
sub_B19ypJOUnL8A65,Neutral,,,FALSE,1,948,US Foods,York,Restaurant,American (New),Monthly,
sub_E8rHG9tUDQipLC,,,,FALSE,1,0,,Oeiras,Restaurant,Vegetarian / Vegan / Gluten-Free / Healthy / Organic,Monthly,2019-05-13 00:00:00.000 +0000
sub_Cn2UuGYB8DQR4C,Neutral,neutral,,FALSE,1,468,US Foods,Centre,Restaurant,Steakhouse,Monthly,
sub_CdFtYDMCT9GZbP,Neutral,,,FALSE,1,1908,US Foods,Las Vegas,Restaurant,Fast Food,Monthly,
sub_FZHQJrgh922fVo,Good,,,FALSE,1,,US Foods,Madison,Restaurant,Italian,Monthly,
sub_Caf7E8EqBUrHvN,Neutral,,,FALSE,1,468,US Foods,Lewisburg,Restaurant,American (New),Monthly,
sub_Fhz3lYsSu0Vwn8,,,,FALSE,1,,US Foods,Brandenton,Restaurant,American (Traditional),Monthly,
sub_BYv8tVJOOosZzR,Neutral,,,FALSE,1,2148,,New York,Restaurant,Mexican,Yearly,
sub_9rhQyBRY6bFy2N,Neutral,neutral,,FALSE,3,2148,,Cambridge,Restaurant,Italian,Monthly,
sub_FOlNGcbecioDZZ,,,,FALSE,,2388,,Clayton,Brewery / Winery,American (Traditional),Monthly,
sub_AocxBJzjJBRyS4,Neutral,neutral,,FALSE,1,1428,,New York,Restaurant,American (New),Monthly,
sub_FU3mCorrYyXYTp,Good,,,FALSE,1,2388,,Boston,Restaurant,Asian Fusion,Monthly,
sub_Ec6iR48d24qjDk,Good,,,FALSE,1,2388,,Beirut,Bar,Bar - Cocktail,Monthly,
sub_FnyeenPxB1EDIo,,,,FALSE,7,,,San Francisco,Hospitality Group,Italian,Yearly,
sub_D7vXvbx0Uny7aH,Neutral,,,FALSE,1,468,US Foods,East Rockaway,Restaurant,American (New),Monthly,
sub_7zzLIK53By3xtF,Neutral,,,FALSE,1,1188,,Delray Beach,Restaurant,American (New),Monthly,
sub_DWLEga4lLScoCr,Neutral,neutral,10,FALSE,3,2388,,Midlothian,Restaurant,Burgers,Monthly,
sub_DTLLmOTSV3ZnUf,Neutral,neutral,,FALSE,1,1188,US Foods,Ottawa,Bar,Bar - Traditional,Yearly,
sub_BQM643g190AJl3,Neutral,,,FALSE,1,2388,,Portland,Restaurant,Chinese,Monthly,
sub_BgWwWtNXn1zFBO,Neutral,positive,,FALSE,1,2148,,Sacramento,Restaurant,Bar - Cocktail,Monthly,
sub_DkUvG0plGwaju9,Neutral,,,FALSE,1,468,US Foods,Amherst,Restaurant,Mexican,Monthly,
sub_8Z6pGbX9c4DVzs,Good,neutral,10,FALSE,1,1428,,New York,Restaurant,Italian,Monthly,
sub_FRY7m6I6kgasx1,Good,,,FALSE,1,2388,,Las Vegas,Restaurant,Thai,Monthly,
sub_7O9iaicXt7dcY7,Neutral,,,FALSE,1,1428,,Houston,Chef,Other,Monthly,
sub_EzPAK7QY7vB8dB,Neutral,,,FALSE,1,1908,US Foods,Baltimore,Restaurant,Italian,Monthly,
sub_EcYSDneTA1qdYo,Good,,,FALSE,1,2388,,Wildwood Crest,Bar,American (Traditional),Monthly,
sub_Ft9GTq6NbzTAnj,Good,,,FALSE,3,,US Foods,Woburn,Restaurant,American (Traditional),Monthly,
sub_EejhuGnIzhTQdj,Good,,10,FALSE,1,2976,,Bridgehampton,Restaurant,Steakhouse,Monthly,
sub_AfdGvLB0VwKw5f,Neutral,neutral,,FALSE,1,1428,,Wyckoff,Restaurant,Pizza,Monthly,
sub_G2DyNswtT7G605,Neutral,,,FALSE,1,,,New York,Restaurant,Middle Eastern,Monthly,
sub_9pq65l9T5dZHOY,Neutral,,,FALSE,2,1188,,New York,Restaurant,Chinese,Yearly,
sub_F1b5rVDUrix5SE,Neutral,,,FALSE,1,2276.3,,Chicago,Restaurant,"[""Italian"",""American"",""Seafood"",""Burgers"",""Contemporary""]",Yearly,
sub_Cq0kMR7Un9eo3j,Neutral,,,FALSE,1,1188,US Foods,Salem,Bar,Bar - Traditional,Monthly,
sub_Ex7Z0MMYslQXBp,Neutral,neutral,,FALSE,1,2678,,Millbrook,Restaurant,Seafood,Yearly,
sub_FIPSaUai0MSjXH,Neutral,,,FALSE,,1188,US Foods,Venice,Restaurant,American (Traditional),Monthly,
sub_CjaYgAgKhpcAKS,Neutral,,,FALSE,1,468,US Foods,Princeton,Restaurant,Barbecue,Monthly,
sub_B7yOWXESxloJQP,Neutral,positive,,FALSE,1,948,US Foods,Greensboro,Restaurant,Asian Fusion,Monthly,
sub_FIR9SyE8SdxmWx,Neutral,neutral,,FALSE,1,468,US Foods,Exeter,Restaurant,Deli / Sandwiches,Monthly,
sub_9cfiOjY8WO9jeK,Neutral,,,FALSE,1,3948,,New York,Restaurant,Italian,Monthly,
sub_ASmCVJqXWXLyD6,Neutral,,,FALSE,1,1428,,New York,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_FWjodTSia5pZVP,,,,FALSE,,,,Roanoke,Restaurant,Salad,Monthly,
sub_ERdmREeiIdTuCC,Neutral,,,FALSE,1,1188,US Foods,Temecula,Restaurant,Indian,Monthly,
sub_Avc0BxPHVP0JnH,Neutral,,,FALSE,1,948,US Foods,Pittsburgh,Restaurant,Breakfast / Brunch,Monthly,
sub_Chni07deQ4wymi,Neutral,,,FALSE,1,468,US Foods,Conway,Restaurant,American (Traditional),Monthly,
sub_FOs0mXNaDi5XSo,Good,,,FALSE,2,2388,,Oak Brook,Restaurant,Italian,Monthly,
sub_Ec5lF8QI5cxJgj,Good,neutral,,FALSE,1,1908,US Foods,Jacksboro,Restaurant,American (New),Monthly,
sub_FuHpgB1xZsb9gF,Neutral,,,FALSE,1,,,Costa Mesa,Restaurant,Italian,Monthly,
sub_FaN4NGJUrofXJ4,,,,FALSE,1,0,,Mexico,Restaurant,Mexican,Yearly,
sub_DIpCr7wGNlJNBq,Neutral,,,FALSE,1,1188,,Port Washington,Restaurant,Seafood,Yearly,
sub_Ef958ZGHoiWTRx,Neutral,,,FALSE,1,1908,US Foods,New Hartford,Restaurant,Italian,Monthly,
sub_Al28GPGHkx3Dmn,Neutral,positive,,FALSE,1,948,US Foods,Lexington,Restaurant,Southern,Monthly,
sub_EIechIeSpcc34S,Neutral,,10,FALSE,1,1428,,Fort Morgan,Restaurant,"[""Grill"",""Pub Food""]",Monthly,
sub_DoFigFBh37RJEY,Neutral,neutral,10,FALSE,1,2149,,New York,Bar,Bar - Traditional,Yearly,
sub_B6RSNFDQyRruuW,Neutral,,,FALSE,1,468,US Foods,Auburn,Restaurant,American (Traditional),Monthly,
sub_Cmy6YDAuiaSOyf,Neutral,,,FALSE,1,1908,US Foods,Silver Spring,Restaurant,Other,Monthly,
sub_EIzvrg5kT1T6j3,Neutral,,,FALSE,2,1908,US Foods,Myton,Restaurant,Steakhouse,Monthly,
sub_Ci2zgZatmrwj9Q,Neutral,,,FALSE,1,1908,US Foods,Madison,Restaurant,Steakhouse,Monthly,
sub_EJ4Ad2ak2RsHfC,Neutral,,,FALSE,1,2388,,Cambridge,Restaurant,American,Monthly,
sub_EltwkbSmrH56Kp,Neutral,neutral,,FALSE,3,1908,US Foods,Sioux Falls,Restaurant,Barbecue,Monthly,
sub_EH6iBqT0maMUPd,Neutral,positive,,FALSE,1,468,US Foods,Palm Harbor,Deli,Deli / Sandwiches,Monthly,
sub_9SXNCp63eIgNJn,Neutral,,,FALSE,1,468,US Foods,Highland Heights,Restaurant,British,Monthly,
sub_CelSPcZD02nGYM,Neutral,positive,,FALSE,1,1908,US Foods,Tustin,Restaurant,American (New),Monthly,
sub_EfAqDohPsgZEbw,Good,,,FALSE,1,1908,US Foods,Salt Lake City,Restaurant,Mexican,Monthly,
sub_EG2SsgqC8XywNL,Good,,,FALSE,1,2388,,San Francisco,Restaurant,Chinese,Monthly,
sub_Fg6Kc8ut56Kn3m,,,,FALSE,1,,,Palm Desert,Restaurant,Italian,Monthly,
sub_An0oSOsO1AsNFs,Neutral,,,FALSE,1,468,US Foods,Spartanburg,Restaurant,Pizza,Monthly,
sub_FAGPfx2BREt09e,Neutral,,,FALSE,1,2388,,Puerto Vallarta,Restaurant,Mexican,Monthly,
sub_CBUqDN0hwvtewY,Good,,,FALSE,1,2388,,Worcester,Restaurant,Korean / Vietnamese,Monthly,
sub_CgxO7sILKhEPwe,Neutral,,,FALSE,2,2148,,Caldwell,Restaurant,Pizzeria,Yearly,
sub_EmvJy4RHSUUvjD,Neutral,,,FALSE,1,1188,,Long Island City,Deli,Deli / Sandwiches,Monthly,
sub_EUfQffvWD14A92,Neutral,,10,FALSE,1,1188,US Foods,Federal Way,Restaurant,Japanese,Monthly,
sub_DYw5IwoGLzOS5x,Good,,,FALSE,1,1428,,League City,Restaurant,Italian,Monthly,
sub_AVLeFAaUwohHbh,Neutral,,,FALSE,5,4548,,Worcester,Hospitality Group,Other,Monthly,
sub_DGEHQnIsg3NdiG,Neutral,,,FALSE,1,2148,,Houston,Restaurant,Seafood,,
sub_DCTqtB2JHTRGl6,Neutral,,,FALSE,1,1188,US Foods,High Point,Restaurant,Deli / Sandwiches,Monthly,
sub_DR4AAq7M3VMXYO,Neutral,positive,,FALSE,1,1428,,Petaluma,Restaurant,Burgers,Monthly,
sub_B6ntZzqdWuo2hA,Good,positive,10,FALSE,1,2148,,Atlanta,Restaurant,Barbecue,,
sub_B86E5k0NuhXNbF,Good,positive,9,FALSE,2,2388,,Eugene,Bar,Bar - Traditional,Monthly,
sub_CxsyYUGu58M49V,,,,FALSE,1,0,US Foods,Ottawa,Restaurant,Italian,Monthly,2018-05-24 00:00:00.000 +0000
sub_AYhZ3arQXs0Ou0,Neutral,neutral,10,FALSE,4,2388,,New York,Restaurant,Latin American / South American / Central American,Monthly,
sub_CdFaLn0lpzRZ5Q,Neutral,,,FALSE,1,2148,,New York,Restaurant,Italian,,2019-10-01 00:00:00.000 +0000
sub_CnkWwDqTETo0TB,Neutral,,,FALSE,1,468,US Foods,Jackson,Restaurant,American (New),Monthly,
sub_ERij3PL5EKBYFp,Neutral,,,FALSE,1,2388,,San Francisco,Restaurant,"[""Indian"",""Vegetarian"",""Pakistani"",""Asian"",""Seafood""]",Monthly,
sub_EywiYQciUEEDGE,Neutral,,,FALSE,1,3096,,Miami,Restaurant,Barbecue,Monthly,2019-10-16 00:00:00.000 +0000
sub_ARvE0oPusvJSAF,Neutral,,,FALSE,1,2388,,Yorktown Heights,Restaurant,Steakhouse,Monthly,
sub_DIRCJ2Ya0rhAWm,Neutral,,,FALSE,2,1908,US Foods,Snowflake,Restaurant,Mexican,Monthly,
sub_CxQeaA1YSb4rRT,Neutral,,,FALSE,1,468,US Foods,New Port Richey,Restaurant,Seafood,Monthly,
sub_CBGq69QE9F2FRI,Neutral,,4,FALSE,1,2388,,Los Angeles,Restaurant,Steakhouse,Monthly,
sub_EUfPumqgBOaYH1,Neutral,neutral,8,FALSE,2,2976,,Atlanta,Restaurant,Deli / Sandwiches,Monthly,
sub_DOP8B7P5E35qIg,Neutral,positive,,FALSE,2,1908,US Foods,Southgate,Restaurant,American (Traditional),Monthly,
sub_E6GvNX19NQDEr9,Neutral,,,FALSE,1,2388,,Philadelphia,Restaurant,American,Monthly,
sub_EzjpozuP8ES1Us,Neutral,,10,FALSE,1,1428,,San Francisco,Restaurant,Italian,,
sub_AUx37D3TeDnAu2,Neutral,,,FALSE,1,468,US Foods,Alma,Restaurant,American (Traditional),Monthly,
sub_EVnxosjT42sTfp,Neutral,,,FALSE,1,1188,US Foods,Ottumwa,Bar,Bar - Traditional,Monthly,
sub_FXCR5FWqnJhWQx,,,,FALSE,1,0,,Los Angeles,Restaurant,Deli / Sandwiches,Monthly,
sub_ElrijA5mUN2qVY,Neutral,positive,0,FALSE,1,468,US Foods,Wentzville,Bar,American (Traditional),Monthly,
sub_EdZgZDRbd1uPrf,Neutral,,,FALSE,1,2388,,Aurora,Event Space,Bar - Traditional,Monthly,
sub_B0tKBIwZ08Blas,Neutral,,,FALSE,1,348,US Foods,York,Cafe / Coffee Shop,Coffee,Monthly,
sub_FX14spzstohmXA,,,,FALSE,1,,US Foods,Lawrence,Restaurant,Barbecue,Monthly,
sub_9UUndZwiH0V0P4,Neutral,,,FALSE,1,2388,,Brooklyn,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_AYLjw98MVXD7Wb,Neutral,,,FALSE,1,468,US Foods,Pleasant View,Restaurant,Pizza,Monthly,
sub_CY1SiGJ8TYplrM,Neutral,,,FALSE,1,1908,US Foods,Grand Rapids,Restaurant,Italian,Monthly,
sub_CXKFoIlOLRHC4Q,Neutral,,,FALSE,3,1908,US Foods,Charleston,Restaurant,Deli / Sandwiches,Monthly,
sub_FQAu5YcDrNEHq5,,,,FALSE,1,1285,,Köln,Restaurant,German,Yearly,
sub_BGspW2lQgbmh9o,Neutral,positive,,FALSE,1,1428,,New York,Restaurant,Italian,Monthly,
sub_E4T8fV9AT9LwkE,Neutral,,8,FALSE,1,2388,,Philadelphia,Restaurant,"[""Pub Food"",""American"",""Grill"",""Burgers"",""Traditional""]",Yearly,
sub_FaMzpiYNeDVF3F,,,,FALSE,1,,,Mexico City,Restaurant,Mexican,Yearly,
sub_E2tYHtwK5RFiNY,Neutral,,,FALSE,1,2388,,Lubbock,Bakery / Confectionary,Ice Cream,Monthly,2018-10-15 00:00:00.000 +0000
sub_BijPaV6YJ8VfU6,Neutral,positive,,FALSE,1,1908,US Foods,Temecula,Restaurant,American (Traditional),Monthly,
sub_F4EJmWY8nW7xiS,Neutral,,,FALSE,1,1439.83,,na,Restaurant,American (New),Yearly,
sub_BgW0E07m5QgFN8,Neutral,,,FALSE,2,2148,,Sacramento,Restaurant,Deli / Sandwiches,Monthly,
sub_CAUScHCU2f3qZu,Bad,negative,1,FALSE,1,1068,,Banff,Restaurant,French,Yearly,
sub_FewnZIkUiSZQuF,Good,,,FALSE,1,,,Harrisburg,Food Truck,Mexican,Monthly,
sub_Ft3zT4FvQO4W7Q,Neutral,,,FALSE,0,,,New York,Restaurant,Mexican,Monthly,
sub_CdBRwHkmFzZN2n,Neutral,neutral,,FALSE,1,1908,US Foods,Blackfoot,Restaurant,American (Traditional),Monthly,
sub_E2teA8IyT9e5Pb,Neutral,neutral,9,FALSE,1,1428,,Eatontown,Restaurant,Mediterranean / Greek,Monthly,
sub_EPRNStJg3FowsV,Good,,,FALSE,1,2388,,Raleigh,Restaurant,Barbecue,Monthly,
sub_FhVZJqNHWzcNvS,,,,FALSE,1,,,San Francisco,Nightclub / Lounge,Bar - Cocktail,Yearly,
sub_DB2Qp5KjlRJzQj,Good,neutral,,FALSE,17,5748,,Pasadena,Restaurant,Japanese,Monthly,
sub_BYt5zylFVWfDyG,Good,,,FALSE,2,2148,,New York,Restaurant,American (Traditional),Yearly,
sub_5oilqnoP6lgl0f,Neutral,neutral,,FALSE,1,1188,,Brooklyn,Restaurant,Japanese,Monthly,
sub_DtbwHMBSd6d02F,Good,positive,,FALSE,1,1188,US Foods,Orange,Restaurant,Mediterranean / Greek,Monthly,
sub_AV1osAphWgz1WK,Neutral,,,FALSE,1,4056,,Philadelphia,Restaurant,Indian,Monthly,
sub_E8WmnTqaknSw84,Neutral,,5,FALSE,1,468,US Foods,Sterling Heights,Restaurant,American (Traditional),Monthly,
sub_CkoLmST1X4TbWa,Neutral,,,FALSE,1,468,US Foods,Ridgecrest,Restaurant,Steakhouse,Monthly,
sub_CboHGgpKHsHZsX,Good,,,FALSE,1,1908,US Foods,Elliot City,Restaurant,Mexican,Monthly,
sub_Ci4tLvk0KMjM5Y,Neutral,,,FALSE,1,1908,US Foods,Thibodaux,Franchise,Mexican,Monthly,
sub_F1FnWRc9tduAr4,Neutral,,10,FALSE,1,4056,,Columbia,Restaurant,American (Traditional),Monthly,
sub_AOEt8ULHVSCe9n,Neutral,,,FALSE,1,2388,,Brookline,Restaurant,American (Traditional),Monthly,
sub_Eu7DQuvXx0wekU,Neutral,,,FALSE,1,468,US Foods,Revenna,Restaurant,American (Traditional),Monthly,
sub_FBftIIWWpDD7AS,Good,,,FALSE,1,2388,,Hilton Head,Cafe / Coffee Shop,Coffee,Monthly,
sub_Db7nw1avuDApKt,Neutral,,,FALSE,2,2388,,Houston,Hotel Group,American (New),Monthly,
sub_CcsSbsQDAfTWlK,Neutral,,,FALSE,1,1188,US Foods,Pequot Lakes,Restaurant,American (Traditional),Monthly,
sub_FGxzdpeDdNZPta,Neutral,,8,FALSE,1,1188,US Foods,Crossing Road,Restaurant,Italian,Monthly,
sub_EMmfSAnScJco9b,Neutral,,1,FALSE,,1908,US Foods,Corona,Restaurant,American (New),Monthly,
sub_CpXwcEc4AagSOZ,Neutral,,,FALSE,1,1188,US Foods,St. Augustine,Cafe / Coffee Shop,Baked Goods / Confections,Monthly,
sub_EYj7XGjATFSWVv,Good,neutral,,FALSE,1,2149,,New York,Cafe / Coffee Shop,Baked Goods / Confections,Yearly,
sub_DDxLkWHcQSmU0K,Neutral,,,FALSE,1,1908,US Foods,Pearson,Restaurant,American (Traditional),Monthly,
sub_CZB8SEdaxaUhfl,Neutral,positive,,FALSE,1,1188,US Foods,Fredericktown,Restaurant,Pizza,Monthly,
sub_DL4YGougiwyoTA,Good,,,FALSE,1,2388,,Seattle,Bar,American,Monthly,
sub_CK5cgViTNuvhgI,Neutral,,,FALSE,1,1428,,Mount Vernon,Restaurant,American (Traditional),Monthly,
sub_EHWEw3xJiTiwYS,Neutral,neutral,,TRUE,1,0,US Foods,Grand Terrace,Restaurant,American (New),,2019-01-02 00:00:00.000 +0000
sub_Eqgv8n3f3UyhG2,Neutral,,,FALSE,1,1908,US Foods,Vincennes,Restaurant,Steakhouse,Monthly,
sub_EOI75zzLPwKUnO,Neutral,,,FALSE,1,1908,US Foods,Temecula,Restaurant,Mexican,Monthly,
sub_BrGDCxfSwdWECU,Neutral,,,FALSE,1,2748,US Foods,Brookville,Restaurant,BBQ,Monthly,
sub_DWG95tzP2o25dU,Neutral,,,FALSE,1,468,US Foods,Winthrop,Restaurant,Seafood,Monthly,
sub_DjPkRJTGLXJYMA,Good,neutral,,FALSE,1,2148,,New York,Event Space,Other,Yearly,
sub_DWHKPopTwvOhqj,Neutral,neutral,,FALSE,1,2149,,Washington,Restaurant,Thai,Yearly,
sub_E870EaIHhmqbuZ,Neutral,,,FALSE,7,2388,,Noblesville,Hospitality Group,Other,Monthly,
sub_ChmwWVrMElOqPJ,Neutral,neutral,,FALSE,8,2388,,Ardmore,Restaurant,Pizza,Monthly,
sub_AOHGcslHC5NVD2,Neutral,,,FALSE,1,1428,,Fairfax,Restaurant,Other,Monthly,
sub_DtApqFP21uQWud,Neutral,,10,FALSE,1,2388,,Detroit,Bar,Bar - Cocktail,Monthly,
sub_AN7Up6uQCqkTBM,Neutral,neutral,,FALSE,2,2388,,Rego Park,Restaurant,Italian,Monthly,
sub_DIW0m5wr5bc4Hq,Neutral,neutral,,FALSE,1,1908,US Foods,Granada Hills,Restaurant,Pizza,Monthly,
sub_BwxMoi5DLojfVv,Neutral,,,FALSE,1,1908,US Foods,Fortson,Restaurant,American (Traditional),Monthly,
sub_EkMFsUESofiUUQ,Neutral,,,FALSE,1,1428,,Miami Beach,Bar,Bar - Cocktail,Monthly,
sub_CV3rYKX3eugjhD,Neutral,,,FALSE,1,468,US Foods,St. Louis,Restaurant,American (Traditional),Monthly,
sub_D8iiAYciVrO0CS,Neutral,neutral,,FALSE,1,2388,,New York,Bar,American (New),Monthly,
sub_A7m6h0c1vcyV5K,Good,,,FALSE,1,2148,,New Orleans,Restaurant,American (New),Yearly,
sub_Eh1Tx1heUz1DPq,Neutral,neutral,10,FALSE,1,1934.1,,Lake Louise,Restaurant,American (New),Yearly,
sub_BwrmMgGoymcvJj,Neutral,,,FALSE,1,948,US Foods,Monroeville,Restaurant,Deli / Sandwiches,Monthly,
sub_FCTMFiQEGw5hbG,Neutral,,,FALSE,1,2388,,Chicago,Bar,Contemporary American,Monthly,
sub_9ewcW0vMe7PkGY,Neutral,,,FALSE,1,1428,,Martinsburg,Event Space,Other,Monthly,
sub_FFQJ5YxQTBGtUu,Neutral,,,FALSE,2,1908,US Foods,Kansas City,Restaurant,"[""Deli"",""Pasta"",""Sandwiches"",""Subs"",""Wraps""]",Monthly,
sub_F3qgowKSYWcYWC,Neutral,,,FALSE,1,1908,US Foods,Saratoga Spring,Restaurant,Mexican,Monthly,
sub_DqTViwlSWSJiOV,Neutral,,,FALSE,1,3096,,South Orange,Bakery / Confectionary,Baked Goods / Confections,Monthly,
sub_Be6LLvsYVFouDw,Neutral,,,FALSE,8,1428,,Chennai,Bakery / Confectionary,Ice Cream,Monthly,
sub_BBJErxE5OvDnPO,Neutral,,,FALSE,1,2388,,Boston,Restaurant,Bar - Cocktail,Monthly,
sub_750FY7BBb2dkoe,Neutral,,,FALSE,1,588,,State College,Restaurant,American (New),Monthly,
sub_D55BE5RoFAcL3V,Neutral,,,FALSE,2,1908,US Foods,Rincon,Restaurant,Barbecue,Monthly,
sub_EwIpTWYp8wDelE,Good,neutral,,FALSE,,1428,,Montauk,Restaurant,Seafood,Monthly,
sub_BzEudqDG4r3WjO,Neutral,,,FALSE,1,1908,US Foods,West Campton,Restaurant,American (Traditional),Monthly,
sub_EEtoSOadBqwSq8,Neutral,positive,,FALSE,1,2388,,Scarborough,Restaurant,"[""Seafood"",""American"",""Fast Food""]",Yearly,
sub_FFVctw1WfEjtJh,Neutral,,,FALSE,1,1428,,New York,Restaurant,Italian,Monthly,
sub_E45erzJw3r5lKM,Neutral,neutral,,FALSE,1,1428,,Seattle,Restaurant,American (Traditional),Monthly,
sub_E9Jfm87iC0PA0a,Neutral,,,FALSE,1,1908,US Foods,Londonderry,Restaurant,American (Traditional),Monthly,
sub_CdDi0bNdoMbv85,Neutral,neutral,,FALSE,1,468,US Foods,Covington,Restaurant,Mexican,Monthly,
sub_DVceAXRfVqEfQf,Neutral,neutral,,FALSE,2,4056,,Liberty,Restaurant,Barbecue,Monthly,
sub_EBBBc8DCQoyriT,Neutral,,9,FALSE,2,2388,,New York,Restaurant,American (Traditional),Monthly,
sub_ES4cDJ4IeTgtKJ,Neutral,,,FALSE,1,2976,,Calabasas,Cafe / Coffee Shop,Contemporary American,Monthly,
sub_FnrYKzgg9gkbpY,Good,,8,FALSE,1,0,,New York,Restaurant,Italian,Yearly,
sub_FI8fls9iV9fuO2,Neutral,,,FALSE,1,1428,,Houston,Restaurant,"[""Coffee"",""Cafe"",""Bistro"",""Tea"",""Spanish""]",Monthly,
sub_Cu3y95euIHGGiV,Neutral,,,FALSE,1,468,US Foods,Fort Wayne,Bar,American (Traditional),Monthly,
sub_EbMjDDjXrRqHiB,Neutral,,,FALSE,1,1428,,Houston,Restaurant,American (New),Monthly,
sub_FEOyuRFepwL0b6,Good,,,FALSE,1,2149,,Austin,Restaurant,Burger,Yearly,
