CHURN_DATE,HEALTH_SCORE,HEALTH_SCORE_UPDATED_DATE,RELATIONSHIP_STRENGTH,SENTIMENT,LAST_ZENDESK_TICKET_DATE,NPS_SCORE,NPS_SCORE_DATE,LAST_LOGIN,IS_EDITED,IS_DELINQUENT,IS_CONCEPT,NUMBER_OF_CONCEPTS,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,ANNUAL_HOSPITALITY_GROUP_REVENUE,PARTNERSHIP,BILLING_CITY,BILLING_COUNTRY,BILLING_STATE,BUSINESS_MARKET,BUSINESS_TYPE,SERVICE_STYLE,NEW_OR_EXISTING,CUISINE,INTERESTED_IN_CATERING_STORE,INTERESTED_IN_ECOMMERCE,INTERESTED_IN_GIFT_CARDS,INTERESTED_IN_MENU_MANAGEMENT,INTERESTED_IN_MOBILE_WEB,INTERESTED_IN_SEO,CREATED_DATE,CUSTOMER_SINCE,CUSTOMER_WON_DATE,DATE_OF_FIRST_OPPORTUNITY,LAST_EDIT,LAUNCH_DATE,PAYMENT_PLAN,FREQUENCY,SUBSCRIPTION_ID,SUBSCRIPTION_ITEM_ID,PRODUCT_ID,PRODUCT_QUANTITY,PRODUCT_PRICE,START_DATE,END_DATE
,86,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-08-28 13:45:49.000 +0000,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,1,3,7728,0,,Denver,United States,Colorado,,Restaurant,Full Service - Casual,Existing Establishment,"Contemporary American, Vegetarian / Vegan, Southern",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-08 17:05:58.000 +0000,2019-04-23 00:00:00.000 +0000,2019-04-23 00:00:00.000 +0000,2019-04-08 17:05:59.000 +0000,2019-11-18 17:32:29.000 +0000,2019-08-19 00:00:00.000 +0000,Monthly,Monthly,sub_EwKlsKVtNUkLzo,si_EwKlLmkpCHpXLx,addon_localsync_monthly,3,39.2,2019-04-23 17:07:23.000 +0000,
,50,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-12 05:00:00.000 +0000,TRUE,FALSE,1,,5,2388,0,,New York,United States,New York,New York (City),Restaurant,Fast Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:52.000 +0000,2016-05-25 00:00:00.000 +0000,2016-05-25 00:00:00.000 +0000,2016-08-20 18:22:51.000 +0000,2019-11-12 16:03:38.000 +0000,2016-07-18 00:00:00.000 +0000,Monthly,Monthly,sub_8VoVqQAIx04o3M,si_18Snmf2vS2BuzRKbCQF6obrS,plus,1,199,2016-05-24 21:15:43.000 +0000,
,69,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-08-15 19:44:59.000 +0000,10,2019-08-05 04:00:00.000 +0000,2019-08-27 04:00:00.000 +0000,FALSE,FALSE,1,,1,948,0,US Foods,Troutman,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Italian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:52.000 +0000,2016-06-06 00:00:00.000 +0000,2016-06-06 00:00:00.000 +0000,2016-08-20 18:22:49.000 +0000,2019-08-15 19:58:56.000 +0000,2016-07-08 00:00:00.000 +0000,Monthly,Monthly,sub_8amI7PIUmfFVME,si_18UH9Q2vS2BuzRKbNCRfXSWw,baby,1,99,2016-06-07 03:18:31.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Neutral,,2019-02-08 14:59:52.000 +0000,,,2019-11-17 05:00:00.000 +0000,TRUE,FALSE,1,1,1,2388,6204,,Chicago,United States,Illinois,Illinois,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-07 20:03:11.000 +0000,2019-01-10 00:00:00.000 +0000,2019-01-10 00:00:00.000 +0000,2019-01-10 18:29:05.000 +0000,2019-11-17 17:55:16.000 +0000,2019-06-28 00:00:00.000 +0000,Monthly,Monthly,sub_EMkLUCXqHQWBO7,si_EPN9YJM9SAtwsp,base_plus_monthly,1,199,2019-01-25 17:23:36.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Neutral,,2019-02-08 14:59:52.000 +0000,,,2019-11-17 05:00:00.000 +0000,TRUE,FALSE,1,1,1,2388,6204,,Chicago,United States,Illinois,Illinois,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-07 20:03:11.000 +0000,2019-01-10 00:00:00.000 +0000,2019-01-10 00:00:00.000 +0000,2019-01-10 18:29:05.000 +0000,2019-11-17 17:55:16.000 +0000,2019-06-28 00:00:00.000 +0000,Monthly,Monthly,sub_EMkLUCXqHQWBO7,si_EMkL6QvNwXBzZ7,base_essentials_monthly,1,119,2019-01-18 17:10:03.000 +0000,2019-02-18 17:10:02.000 -0800
2018-01-23 00:00:00.000 +0000,64,2019-11-08 00:31:00.000 +0000,Neutral,,2018-07-09 23:12:16.000 +0000,,,2019-09-05 04:00:00.000 +0000,TRUE,FALSE,1,,1,948,0,US Foods,Akron,United States,Ohio,Ohio,Bar,Bar,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-09-19 15:41:59.000 +0000,2017-09-22 00:00:00.000 +0000,2017-09-22 00:00:00.000 +0000,2017-09-19 15:42:00.000 +0000,2019-09-05 02:18:42.000 +0000,2018-04-10 00:00:00.000 +0000,Monthly,Monthly,sub_CByBnhdvNL4J5H,si_CByBWQtW1dmrIT,baby,1,99,2018-01-23 22:27:38.000 +0000,
,,,,,,,,,FALSE,FALSE,1,2,1,,0,US Foods,Mystic River,United States,Connecticut,,Restaurant,Full Service - Casual,Existing Establishment,Asian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-10-31 12:19:47.000 +0000,2019-10-31 00:00:00.000 +0000,2019-10-31 00:00:00.000 +0000,2019-10-31 12:19:49.000 +0000,,,Monthly,Monthly,sub_G5TglanzOwSF82,si_G5TgDpGNQM9dH3,base_plus_monthly,1,199,2019-10-30 15:04:33.000 +0000,
,46,2019-11-08 00:31:00.000 +0000,Neutral,,2018-07-16 23:51:56.000 +0000,,,2019-07-24 04:00:00.000 +0000,FALSE,FALSE,1,,1,1428,0,,Cypress,United States,Texas,Houston (Texas),Restaurant,Full Service - Casual,New Opening,Thai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-07-31 22:09:16.000 +0000,2017-08-08 00:00:00.000 +0000,2017-08-08 00:00:00.000 +0000,2017-07-31 22:09:17.000 +0000,2019-07-24 07:48:29.000 +0000,2017-12-11 00:00:00.000 +0000,Monthly,Monthly,sub_BAuvG6E6DNx03Y,si_C6Epsgo6xDm5j7,essentials,1,119,2018-01-08 15:15:38.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-03-28 04:00:00.000 +0000,FALSE,FALSE,1,1,1,2016,0,,Newark,United States,New Jersey,New Jersey,Restaurant,Fast Casual,Existing Establishment,Pizza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-10 19:30:03.000 +0000,2019-02-11 00:00:00.000 +0000,2019-02-11 00:00:00.000 +0000,2019-01-10 19:30:04.000 +0000,2019-03-26 19:06:50.000 +0000,2019-03-26 00:00:00.000 +0000,Monthly,Monthly,sub_EVpQ1a0YbTJc89,si_Ec532dKcHzmJRH,addon_localsync_monthly,1,49,2019-02-28 15:34:03.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-03-28 04:00:00.000 +0000,FALSE,FALSE,1,1,1,2016,0,,Newark,United States,New Jersey,New Jersey,Restaurant,Fast Casual,Existing Establishment,Pizza,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-10 19:30:03.000 +0000,2019-02-11 00:00:00.000 +0000,2019-02-11 00:00:00.000 +0000,2019-01-10 19:30:04.000 +0000,2019-03-26 19:06:50.000 +0000,2019-03-26 00:00:00.000 +0000,Monthly,Monthly,sub_EVpQ1a0YbTJc89,si_EVpQ9ZvQmQX0p1,base_essentials_monthly,1,119,2019-02-11 23:01:07.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-05-18 04:00:00.000 +0000,FALSE,FALSE,1,,1,3948,0,,Santa Monica,United States,California,Los Angeles,Food Truck,Food Truck,Existing Establishment,Fast Food,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-10-20 18:30:08.000 +0000,2018-06-25 00:00:00.000 +0000,2018-06-25 00:00:00.000 +0000,2017-10-20 18:30:08.000 +0000,2019-05-22 13:49:44.000 +0000,2018-11-27 00:00:00.000 +0000,Monthly,Monthly,sub_D7DJHlgsZSL16e,si_DlGLBJL49456Js,base_plus_monthly,1,199,2018-10-10 15:42:00.000 +0000,
2017-09-06 00:00:00.000 +0000,46,2019-11-08 00:31:00.000 +0000,Neutral,,2019-02-18 21:26:16.000 +0000,,,2019-07-11 04:00:00.000 +0000,FALSE,FALSE,1,,2,2388,0,,Montgomery,United States,Illinois,Chicago,Restaurant,Fast Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-02-06 14:05:43.000 +0000,2017-02-08 00:00:00.000 +0000,2017-02-08 00:00:00.000 +0000,2017-02-06 14:05:43.000 +0000,2019-06-12 16:05:39.000 +0000,2017-03-11 00:00:00.000 +0000,Monthly,Monthly,sub_BUUavWnjLjIvai,si_1B7Vb52vS2BuzRKblrrn0f5p,plus,1,199,2017-09-29 21:00:36.000 +0000,
,57,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-01-06 05:00:00.000 +0000,TRUE,FALSE,1,,1,1188,0,,Littleton,United States,New Hampshire,"New England (VT, NH, ME, RI)",Restaurant,Full Service - Fine Dining,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:52.000 +0000,2015-12-18 00:00:00.000 +0000,2015-12-18 00:00:00.000 +0000,2016-08-20 18:22:51.000 +0000,2019-01-06 19:41:42.000 +0000,2016-02-05 00:00:00.000 +0000,,Monthly,sub_7Yc2awT4pr2bSi,si_18UFR72vS2BuzRKbOhjkAmFL,baby,1,99,2015-12-18 20:26:25.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Good,,2018-12-20 22:05:07.000 +0000,,,2019-04-03 04:00:00.000 +0000,FALSE,FALSE,1,,1,1428,0,,Brooklyn,United States,New York,Brooklyn,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-01-24 22:42:22.000 +0000,2017-01-26 00:00:00.000 +0000,2017-01-26 00:00:00.000 +0000,2017-01-24 22:42:23.000 +0000,2019-04-03 20:37:32.000 +0000,2017-04-27 00:00:00.000 +0000,Monthly,Monthly,sub_A0G1NcmDESQb1W,si_CFgqzAo1KQfA2I,essentials,1,119,2018-02-02 20:48:33.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-09-03 20:16:37.000 +0000,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,,1,1896,0,US Foods,Tulsa,United States,Oklahoma,Oklahoma,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-19 17:57:45.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 17:57:47.000 +0000,2019-10-03 23:09:46.000 +0000,2018-03-09 00:00:00.000 +0000,Monthly,Monthly,sub_Bymvrwc8HfCPNj,si_DzA9lZNmIPTv8R,platinum,1,479,2018-11-16 18:14:18.000 +0000,2018-12-19 17:57:58.000 -0800
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-09-03 20:16:37.000 +0000,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,,1,1896,0,US Foods,Tulsa,United States,Oklahoma,Oklahoma,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-19 17:57:45.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 17:57:47.000 +0000,2019-10-03 23:09:46.000 +0000,2018-03-09 00:00:00.000 +0000,Monthly,Monthly,sub_Bymvrwc8HfCPNj,si_E8thIsvD2OyHlD,base_essentials_monthly,1,119,2018-12-12 17:53:56.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-09-03 20:16:37.000 +0000,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,,1,1896,0,US Foods,Tulsa,United States,Oklahoma,Oklahoma,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-19 17:57:45.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 17:57:47.000 +0000,2019-10-03 23:09:46.000 +0000,2018-03-09 00:00:00.000 +0000,Monthly,Monthly,sub_Bymvrwc8HfCPNj,si_E8thnhGeSglJz4,addon_catering_store_monthly,1,139,2018-12-12 17:54:17.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-09-03 20:16:37.000 +0000,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,,1,1896,0,US Foods,Tulsa,United States,Oklahoma,Oklahoma,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-19 17:57:45.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 00:00:00.000 +0000,2017-12-19 17:57:47.000 +0000,2019-10-03 23:09:46.000 +0000,2018-03-09 00:00:00.000 +0000,Monthly,Monthly,sub_Bymvrwc8HfCPNj,si_DyTbIuKZd6GFh1,base_essentials_monthly,1,119,2018-11-14 22:15:27.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,positive,2019-05-15 14:34:22.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,2388,2388,,Washington,United States,District of Columbia,DC,Restaurant,Full Service - Casual,New Opening,European,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2018-11-02 17:54:04.000 +0000,2018-12-10 00:00:00.000 +0000,2018-12-10 00:00:00.000 +0000,2018-11-02 17:54:06.000 +0000,2019-11-14 18:19:42.000 +0000,2019-02-21 00:00:00.000 +0000,Monthly,Monthly,sub_E89L57tylZydqK,si_E89Ltc0vuYXy5W,base_plus_monthly,1,199,2018-12-10 17:59:38.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-24 04:00:00.000 +0000,FALSE,FALSE,1,6,,2149,0,,New Orleans,United States,Louisiana,,Cafe / Coffee Shop,Fast Casual,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-06-19 19:05:11.000 +0000,2019-06-19 00:00:00.000 +0000,2019-06-19 00:00:00.000 +0000,2019-06-19 19:08:51.000 +0000,2019-10-24 14:34:56.000 +0000,2019-07-29 00:00:00.000 +0000,Yearly,Annual,sub_FINpTd0ol7j8a8,si_FJcpOcLZTehGSL,base_plus_yearly,1,2149,2019-06-24 21:19:47.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Neutral,,2019-11-06 20:16:16.000 +0000,6,2018-10-31 04:00:00.000 +0000,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,1188,0,US Foods,Greenfield,United States,Wisconsin,Wisconsin,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-12-08 14:31:18.000 +0000,2018-03-23 00:00:00.000 +0000,2018-03-23 00:00:00.000 +0000,2017-12-08 14:31:19.000 +0000,2019-11-15 02:13:03.000 +0000,2018-10-12 00:00:00.000 +0000,Monthly,Monthly,sub_CXmJOk5v1mN3M6,si_CXmJlrgpkhxMGZ,essentials,1,119,2018-03-23 03:39:30.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-10-25 04:00:00.000 +0000,FALSE,FALSE,1,,5,1428,0,,Columbus,United States,Ohio,Ohio,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:54.000 +0000,2016-06-02 00:00:00.000 +0000,2016-06-02 00:00:00.000 +0000,2016-08-20 18:22:46.000 +0000,2019-10-17 19:53:57.000 +0000,2016-09-01 00:00:00.000 +0000,Monthly,Monthly,sub_8ZAAk76MHKJULE,si_18T4uf2vS2BuzRKbOOd9iHcH,essentials,1,119,2016-06-02 19:50:30.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-31 04:00:00.000 +0000,FALSE,FALSE,1,,1,2388,0,,Miami,United States,Florida,Florida,Food Truck,Fast Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-02-03 18:04:04.000 +0000,2017-02-22 00:00:00.000 +0000,2017-02-22 00:00:00.000 +0000,2017-02-03 18:04:05.000 +0000,2019-10-31 19:22:39.000 +0000,2017-06-16 00:00:00.000 +0000,Monthly,Monthly,sub_AAOgvss9Q3FfaM,si_1B4ylW2vS2BuzRKbCrbaonhS,plus,1,199,2017-09-22 21:32:55.000 +0000,
,50,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,1,1188,1188,,Pittsburgh,United States,Pennsylvania,Pittsburgh,Restaurant,Full Service - Fine Dining,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:52.000 +0000,2016-03-14 00:00:00.000 +0000,2016-03-14 00:00:00.000 +0000,2016-08-20 18:22:43.000 +0000,2019-11-18 15:34:58.000 +0000,2016-06-23 00:00:00.000 +0000,Monthly,Monthly,sub_854Bw24Yl3VAJN,si_18URDv2vS2BuzRKb1rrrh5Bj,baby,1,99,2016-03-14 11:40:06.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-10-15 04:00:00.000 +0000,FALSE,FALSE,1,,1,2148,15492,US Foods,Bentonville,United States,Arkansas,Arkansas,Restaurant,Full Service - Casual,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-08-07 21:42:03.000 +0000,2018-08-08 00:00:00.000 +0000,2018-08-08 00:00:00.000 +0000,2018-08-08 20:58:25.000 +0000,2019-10-15 14:40:46.000 +0000,2018-09-25 00:00:00.000 +0000,Monthly,Monthly,sub_DNjx9bCkvnI7tN,si_DS8y0K3vZJO2js,base_plus_monthly,1,199,2018-08-20 14:49:01.000 +0000,
,48,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-02 14:31:12.000 +0000,5,2019-09-13 04:00:00.000 +0000,2019-08-05 04:00:00.000 +0000,FALSE,FALSE,1,,4,1908,0,US Foods,Columbia Heights,United States,Minnesota,Minnesota,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-08-08 15:19:08.000 +0000,2018-08-16 00:00:00.000 +0000,2018-08-16 00:00:00.000 +0000,2018-08-08 15:19:09.000 +0000,2019-06-08 15:35:58.000 +0000,2019-02-25 00:00:00.000 +0000,Monthly,Monthly,sub_DQgLGISRIuhdBJ,si_DQgLQX79LyHnye,addon_catering_store_monthly,1,139,2018-08-16 17:10:10.000 +0000,2018-12-16 17:10:10.000 -0800
,48,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-02 14:31:12.000 +0000,5,2019-09-13 04:00:00.000 +0000,2019-08-05 04:00:00.000 +0000,FALSE,FALSE,1,,4,1908,0,US Foods,Columbia Heights,United States,Minnesota,Minnesota,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-08-08 15:19:08.000 +0000,2018-08-16 00:00:00.000 +0000,2018-08-16 00:00:00.000 +0000,2018-08-08 15:19:09.000 +0000,2019-06-08 15:35:58.000 +0000,2019-02-25 00:00:00.000 +0000,Monthly,Monthly,sub_DQgLGISRIuhdBJ,si_DQgLYs6zfERlet,base_plus_monthly,1,199,2018-08-16 17:10:10.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,2148,6936,,Flowood,United States,Missouri,Missouri,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-04-12 20:17:06.000 +0000,2018-04-13 00:00:00.000 +0000,2018-04-13 00:00:00.000 +0000,2018-04-13 17:12:33.000 +0000,2019-11-12 20:46:10.000 +0000,2019-03-04 00:00:00.000 +0000,Yearly,Annual,sub_Cfq2Sv9AoTuXXO,si_Cfq2wyAafGk3vD,plus_yearly,1,2148,2018-04-13 16:02:25.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,positive,2019-04-25 21:18:49.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,1,2149,0,,Lovettsville,United States,Virginia,Virginia,Restaurant,Full Service - Fine Dining,Existing Establishment,American (Traditional),FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2018-09-25 15:12:18.000 +0000,2018-10-03 00:00:00.000 +0000,2018-10-03 00:00:00.000 +0000,2018-09-25 15:12:20.000 +0000,2019-11-17 16:21:50.000 +0000,2018-12-11 00:00:00.000 +0000,Yearly,Annual,sub_DijxbXHz15GBEX,si_DijxfcPRdx2asR,base_plus_yearly,1,2149,2018-10-03 22:05:49.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-13 22:56:27.000 +0000,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,1,2388,4776,,Boston,United States,Massachusetts,Boston,Restaurant,Full Service - Casual,Existing Establishment,American,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-04-28 19:47:20.000 +0000,2017-07-10 00:00:00.000 +0000,2017-07-10 00:00:00.000 +0000,2017-04-28 19:54:12.000 +0000,2019-11-18 17:30:38.000 +0000,2017-12-30 00:00:00.000 +0000,Monthly,Monthly,sub_B03ChOZqOBgqKy,si_1Ae3622vS2BuzRKbrwC99PFy,plus,1,199,2017-07-10 14:42:46.000 +0000,
,48,2019-11-08 00:31:00.000 +0000,Neutral,,,7,2019-10-08 04:00:00.000 +0000,2019-09-18 04:00:00.000 +0000,FALSE,FALSE,1,1,1,3564,0,,Washington,United States,District of Columbia,DC,Restaurant,Full Service - Casual,Existing Establishment,Italian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2018-11-28 21:11:28.000 +0000,2018-11-29 00:00:00.000 +0000,2018-11-29 00:00:00.000 +0000,2018-11-28 21:11:30.000 +0000,,2019-02-04 00:00:00.000 +0000,,Monthly,sub_E40APsix83mqyf,si_E40Au8Jame4HJr,base_plus_monthly,1,199,2018-11-29 16:14:30.000 +0000,
,48,2019-11-08 00:31:00.000 +0000,Neutral,,,7,2019-10-08 04:00:00.000 +0000,2019-09-18 04:00:00.000 +0000,FALSE,FALSE,1,1,1,3564,0,,Washington,United States,District of Columbia,DC,Restaurant,Full Service - Casual,Existing Establishment,Italian,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2018-11-28 21:11:28.000 +0000,2018-11-29 00:00:00.000 +0000,2018-11-29 00:00:00.000 +0000,2018-11-28 21:11:30.000 +0000,,2019-02-04 00:00:00.000 +0000,,Monthly,sub_E40APsix83mqyf,si_EIc5bHovV4ZyoC,addon_localsync_monthly,1,49,2019-01-07 16:21:27.000 +0000,2019-08-29 16:14:29.000 -0700
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-18 05:00:00.000 +0000,TRUE,FALSE,1,,4,2388,0,,Chicago,United States,Illinois,Illinois,Restaurant,Fast Casual,Existing Establishment,American (Traditional),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2018-10-03 14:11:05.000 +0000,2018-10-18 00:00:00.000 +0000,2018-10-18 00:00:00.000 +0000,2018-10-03 14:11:06.000 +0000,2019-11-18 17:33:32.000 +0000,2019-05-17 00:00:00.000 +0000,Monthly,Monthly,sub_DoHt74gpRjaW7F,si_DoHt5oTWONX3Ty,base_plus_monthly,1,199,2018-10-18 17:30:17.000 +0000,
,86,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-09-05 08:38:31.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,5,1908,0,US Foods,Philadelphia,United States,Pennsylvania,Philadelphia,Restaurant,Full Service - Casual,Existing Establishment,Breakfast / Brunch,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-03-21 16:39:27.000 +0000,2018-04-04 00:00:00.000 +0000,2018-04-04 00:00:00.000 +0000,2017-03-21 16:39:28.000 +0000,2019-10-23 12:51:41.000 +0000,2018-08-02 00:00:00.000 +0000,Yearly,Annual,sub_CcVD5MhvxHjLez,si_CcVDcJO7TDpUVX,plus_yearly,1,2148,2018-04-04 18:19:46.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-08-01 19:14:08.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,4,4056,0,,Kelowna,Canada,British Columbia,,Restaurant,Full Service - Casual,Existing Establishment,Baked Goods / Confections,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2019-02-28 23:17:28.000 +0000,2019-04-02 00:00:00.000 +0000,2019-04-02 00:00:00.000 +0000,2019-02-28 23:17:29.000 +0000,2019-11-06 15:54:12.000 +0000,2019-07-29 00:00:00.000 +0000,,Monthly,sub_EoUwuhC7PkBZxS,si_EoUwWLvvLmVxeH,base_plus_monthly,1,199,2019-04-02 19:06:31.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-08-01 19:14:08.000 +0000,,,2019-11-18 05:00:00.000 +0000,FALSE,FALSE,1,,4,4056,0,,Kelowna,Canada,British Columbia,,Restaurant,Full Service - Casual,Existing Establishment,Baked Goods / Confections,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2019-02-28 23:17:28.000 +0000,2019-04-02 00:00:00.000 +0000,2019-04-02 00:00:00.000 +0000,2019-02-28 23:17:29.000 +0000,2019-11-06 15:54:12.000 +0000,2019-07-29 00:00:00.000 +0000,,Monthly,sub_EoUwuhC7PkBZxS,si_EoUwqUrEIMWNvz,addon_catering_store_monthly,1,139,2019-04-02 19:06:31.000 +0000,
,,,,,,,,,FALSE,FALSE,1,2,1,,0,,West Palm Beach,United States,Florida,,Restaurant,Full Service - Casual,Existing Establishment,Indian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-19 19:29:28.000 +0000,2019-08-29 00:00:00.000 +0000,2019-08-29 00:00:00.000 +0000,2019-08-19 19:29:29.000 +0000,,,Monthly,Monthly,sub_FiGQrqmaJMW8NZ,si_FiGQCg2OCJAVcx,base_plus_monthly,1,199,2019-08-29 15:50:54.000 +0000,
,,,,,,,,,FALSE,FALSE,1,2,1,,0,,West Palm Beach,United States,Florida,,Restaurant,Full Service - Casual,Existing Establishment,Indian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-19 19:29:28.000 +0000,2019-08-29 00:00:00.000 +0000,2019-08-29 00:00:00.000 +0000,2019-08-19 19:29:29.000 +0000,,,Monthly,Monthly,sub_FiGQrqmaJMW8NZ,si_FiGQkQ6c49CNMM,addon_catering_store_monthly,1,139,2019-08-29 15:50:54.000 +0000,
